Id,Title,Description,Status,Due date,Owner id,Created by id,Updated by id,Created at,Updated at,Outcome,Task type,Completed date
70014275022,Patipulam plots,The number you have dialed is currently busy tried calling so many times. today. All details has already sent through whats app. ,Completed,2025-04-23 07:19:00 UTC,70000110352,70000110352,70000110352,2025-04-22 07:19:44 UTC,2025-04-22 07:19:44 UTC,,,2025-04-22 07:19:26 UTC
70014275715,gwc,Client is intrested in green wood city plots…only. Client doesnt want to buy commercial plots. Unfortunately completely sold out,Completed,2025-04-23 07:49:00 UTC,70000110352,70000110352,70000110352,2025-04-22 07:49:57 UTC,2025-04-22 07:49:57 UTC,,,2025-04-22 07:49:28 UTC
70014277150,Not available,The person you are calling is not available. Your call has been forwarded to voice mail. Tried calling so many times,Completed,2025-04-23 08:46:00 UTC,70000110352,70000110352,70000110352,2025-04-22 08:46:17 UTC,2025-04-22 08:46:17 UTC,,,2025-04-22 08:46:02 UTC
70014277199,Disconnecting,Client is disconnecting my calls .Tried calling so many times.Will Again try to call after some times,Completed,2025-04-23 08:48:00 UTC,70000110352,70000110352,70000110352,2025-04-22 08:49:14 UTC,2025-04-22 08:49:14 UTC,,,2025-04-22 08:48:27 UTC
70014282952,Villa plots,Discussed with client . Client says its too interior and far from his work place So decided to drop,Completed,2025-04-24 06:37:00 UTC,70000110352,70000110352,70000110352,2025-04-23 06:37:54 UTC,2025-04-23 06:37:54 UTC,,,2025-04-23 06:37:37 UTC
70014287951,Not intrested,Client says as of now they are not looking for any property at all,Completed,2025-04-24 10:40:00 UTC,70000110352,70000110352,70000110352,2025-04-23 10:40:39 UTC,2025-04-23 10:40:39 UTC,,,2025-04-23 10:40:13 UTC
70014288026,Patipulam plots,Client shown intrest in reserve 16 project. As discussed all details sent through whats app. Client said this week end he will travelling to pondy. In return will have a look and then decide ,Completed,2025-04-24 10:49:00 UTC,70000110352,70000110352,70000110352,2025-04-23 10:50:11 UTC,2025-04-23 10:50:11 UTC,,,2025-04-23 10:49:43 UTC
70014289258,Does not exist,The dialed number does not exist. Pls Tried calling so many times,Completed,2025-04-24 11:41:00 UTC,70000110352,70000110352,70000110352,2025-04-23 11:42:10 UTC,2025-04-23 11:42:10 UTC,,,2025-04-23 11:41:47 UTC
70014292012,patipulam plots,Client has visited reserve 16 project in patipulam. All details sent through whats app. Client said by this week end will again have site visit with family and then decide,Completed,2025-04-25 05:35:00 UTC,70000110352,70000110352,70000110352,2025-04-24 05:36:12 UTC,2025-04-24 05:36:12 UTC,,,2025-04-24 05:35:53 UTC
70014292060,Voice mail,Your call has been forwarded to voice mail. The person you are calling is not available,Completed,2025-04-25 05:40:00 UTC,70000110352,70000110352,70000110352,2025-04-24 05:40:54 UTC,2025-04-24 05:40:54 UTC,,,2025-04-24 05:40:32 UTC
70014296758,Not Reachable,your call has been forwarded to voice mail. The person you are calling is not answering..Tried calling so many times,Completed,2025-04-25 09:32:00 UTC,70000110352,70000110352,70000110352,2025-04-24 09:32:46 UTC,2025-04-24 09:32:46 UTC,,,2025-04-24 09:32:13 UTC
70014302607,Patipulam Plots,Client looking for plots. Already this client visited our villa viaiana plots. earlier two years back. Now client says will look into patipulam projects. All details sent through whats app. Client said will check and revert back,Completed,2025-04-26 07:19:00 UTC,70000110352,70000110352,70000110352,2025-04-25 07:20:20 UTC,2025-04-25 07:20:20 UTC,,,2025-04-25 07:19:38 UTC
70014302730,Budget,Client enquired about our krshna project. All details sent through whats app. Client budget is up to 4 crores only wanted flat in abhrampuram. Unfortunately our project cost starts from 8 cr onwards,Completed,2025-04-26 07:25:00 UTC,70000110352,70000110352,70000110352,2025-04-25 07:25:44 UTC,2025-04-25 07:25:44 UTC,,,2025-04-25 07:25:27 UTC
70014305696,Budget,Client enquired about our krshna project. All details sent through whats app. Client budget is up to 4 crores only wanted flat in abhrampuram. Unfortunately our project cost starts from 8 cr onwards,Completed,2025-04-26 09:28:00 UTC,70000110352,70000110352,70000110352,2025-04-25 09:28:40 UTC,2025-04-25 09:28:40 UTC,,,2025-04-25 09:28:18 UTC
70014305918,Client is busy,Discussed with client now over phone. Client says right now he is busy will revert me back once he is free,Completed,2025-04-26 09:35:00 UTC,70000110352,70000110352,70000110352,2025-04-25 09:36:26 UTC,2025-04-25 09:36:26 UTC,,,2025-04-25 09:35:44 UTC
70014309830,Not intrested,Client says he is not intrested in our project. Was just scrolling in instagram by mistake he clicked it,Completed,2025-04-27 05:10:00 UTC,70000110352,70000110352,70000110352,2025-04-26 05:11:27 UTC,2025-04-26 05:11:27 UTC,,,2025-04-26 05:10:56 UTC
70014309843,Not able to reach,The dialed number does not exist. Pls check the number you have dialed..Tried calling so many times,Completed,2025-04-27 05:13:00 UTC,70000110352,70000110352,70000110352,2025-04-26 05:14:10 UTC,2025-04-26 05:14:10 UTC,,,2025-04-26 05:13:51 UTC
70014309860,Client from Mumbai,This client is from bombay. And he is looking property in mubai only.,Completed,2025-04-27 05:17:00 UTC,70000110352,70000110352,70000110352,2025-04-26 05:18:07 UTC,2025-04-26 05:18:07 UTC,,,2025-04-26 05:17:41 UTC
70014326664,Viviriti,Client visited viviriti site yesterday. Client need three bhk flat in voc street with budget of 1.5 to 2 croresr only. Unfortunately our budget starts from 2.78 crores onwards,Completed,2025-04-29 06:06:00 UTC,70000110352,70000110352,70000110352,2025-04-28 06:08:48 UTC,2025-04-28 06:08:48 UTC,,,2025-04-28 06:06:20 UTC
70014326698,Not intrested,"Client says they are not looking for any apartment nor and plots right now..by mistake my daughter scrolled the app

",Completed,2025-04-29 06:12:00 UTC,70000110352,70000110352,70000110352,2025-04-28 06:13:15 UTC,2025-04-28 06:13:15 UTC,,,2025-04-28 06:12:47 UTC
70014327017,Not intrested,"This client is from bihar. And says she is not looking any plot nor any apartment in chennai at all. And als said pls do not disturb


",Completed,2025-04-29 06:36:00 UTC,70000110352,70000110352,70000110352,2025-04-28 06:37:34 UTC,2025-04-28 06:37:34 UTC,,,2025-04-28 06:36:37 UTC
70014327241,PAtipulam plots,Discussed with client over phone. Client says he will think over it mostly he is intrested in omr plots only. All details sent through whats app. Client said will revert back if needed,Completed,2025-04-29 06:45:00 UTC,70000110352,70000110352,70000110352,2025-04-28 06:46:07 UTC,2025-04-28 06:46:07 UTC,,,2025-04-28 06:45:45 UTC
70014337386,Not intrested,Client says he is not looking any plots nor any villas at all. ,Completed,2025-04-30 06:09:00 UTC,70000110352,70000110352,70000110352,2025-04-29 06:10:42 UTC,2025-04-29 06:10:42 UTC,,,2025-04-29 06:09:50 UTC
70014337444,rnr,The person you are calling is not answering…will again try after some time,Completed,2025-04-30 06:17:00 UTC,70000110352,70000110352,70000110352,2025-04-29 06:17:39 UTC,2025-04-29 06:17:39 UTC,,,2025-04-29 06:17:25 UTC
70014337478,Patipulam plots,Client has visited site yesterday at patipulam .After discussion with client all details sent through whats app. Client said will compare other builders to and revert back with in one month,Completed,2025-04-30 06:21:00 UTC,70000110352,70000110352,70000110352,2025-04-29 06:22:12 UTC,2025-04-29 06:22:12 UTC,,,2025-04-29 06:21:17 UTC
70014346309,Budget,Client looking apartment in nanadam bakkam. budget all inclusive up to 1 cr only wanted three bhk,Completed,2025-05-01 05:31:00 UTC,70000110352,70000110352,70000110352,2025-04-30 05:31:20 UTC,2025-04-30 05:31:20 UTC,,,2025-04-30 05:31:07 UTC
70014346329,Vendor,This client is a vendor….Looking for i. t . materials order,Completed,2025-05-01 05:32:00 UTC,70000110352,70000110352,70000110352,2025-04-30 05:33:08 UTC,2025-04-30 05:33:08 UTC,,,2025-04-30 05:32:54 UTC
70014346404,Does not exist,The dialed number does not exist pls check the number you have dialed.,Completed,2025-05-01 05:46:00 UTC,70000110352,70000110352,70000110352,2025-04-30 05:47:04 UTC,2025-04-30 05:47:04 UTC,,,2025-04-30 05:46:49 UTC
70014346425,Rnr,The person you are calling is not answering.. Pls call later,Completed,2025-05-01 05:51:00 UTC,70000110352,70000110352,70000110352,2025-04-30 05:51:32 UTC,2025-04-30 05:51:32 UTC,,,2025-04-30 05:51:16 UTC
70014353225,Viviriti,Discussed with client.. Client shown intrest in viviriti project. All detail sent through whats app. Client said will discuss with family and revert back,Completed,2025-05-01 09:33:00 UTC,70000110352,70000110352,70000110352,2025-04-30 09:33:41 UTC,2025-04-30 09:33:41 UTC,,,2025-04-30 09:33:27 UTC
70014354689,Budget,Discussed with client .. Client need 3 bhk apartment with size of 1400 sqft and looking property near adyar or tirvanmiyur with budget of 2 cr only,Completed,2025-05-01 10:59:00 UTC,70000110352,70000110352,70000110352,2025-04-30 10:59:22 UTC,2025-04-30 10:59:22 UTC,,,2025-04-30 10:59:08 UTC
70014354742,False ceiling job,This client is a vendor.. dealing with false ceiling work,Completed,2025-05-01 11:04:00 UTC,70000110352,70000110352,70000110352,2025-04-30 11:04:54 UTC,2025-04-30 11:04:54 UTC,,,2025-04-30 11:04:37 UTC
70014366927,Patipulam plots,Client has visited site on 1 st may . Wile on the way to traveling to cudalore. All details sent  through whats app. Clien said willcheck and revert back if needed,Completed,2025-05-03 05:31:00 UTC,70000110352,70000110352,70000110352,2025-05-02 05:32:09 UTC,2025-05-02 05:32:09 UTC,,,2025-05-02 05:31:18 UTC
70014366957,Not intrested,Client says she is not intrested in any properties as of now,Completed,2025-05-03 05:36:00 UTC,70000110352,70000110352,70000110352,2025-05-02 05:37:03 UTC,2025-05-02 05:37:03 UTC,,,2025-05-02 05:36:09 UTC
70014366976,Rnr,The person you are calling is not answering.. Pls call after some time,Completed,2025-05-03 05:40:00 UTC,70000110352,70000110352,70000110352,2025-05-02 05:41:05 UTC,2025-05-02 05:41:05 UTC,,,2025-05-02 05:40:16 UTC
70014366998,follow up,Client says he will back to me in evening right now he is in office. Over Phone,Completed,2025-05-03 05:43:00 UTC,70000110352,70000110352,70000110352,2025-05-02 05:44:09 UTC,2025-05-02 05:44:09 UTC,,,2025-05-02 05:43:53 UTC
70014371987,PAtipulam plots,CLIENT SHOWN INTREST IN PATIPULAM PLOTS. aS DISCUSSED WITH CLIENT .Client says right now he is travelling by next week end will try to have a site visit and then decide. All details sent through whats app. ,Completed,2025-05-03 10:25:00 UTC,70000110352,70000110352,70000110352,2025-05-02 10:26:07 UTC,2025-05-02 10:26:07 UTC,,,2025-05-02 10:25:37 UTC
70014375695,Channel partner,This client is a channel partner….looking for buisness opportiunity,Completed,2025-05-04 05:53:00 UTC,70000110352,70000110352,70000110352,2025-05-03 05:53:47 UTC,2025-05-03 05:53:47 UTC,,,2025-05-03 05:53:32 UTC
70014375827,Ringing no response,The person you are calling is not answering pls try later,Completed,2025-05-04 06:14:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:15:17 UTC,2025-05-03 06:15:17 UTC,,,2025-05-03 06:14:47 UTC
70014375854,Ringing no response,Discussed with client now. Client said this week end will try to have site visit. Client looking for 4 bhk flat in viviriti project,Completed,2025-05-04 06:19:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:20:17 UTC,2025-05-03 06:20:17 UTC,,,2025-05-03 06:19:55 UTC
70014375874,patipulam plots,Discussed with client now.Client need three plots they are eager to built house with in three months. They cannot wait for the whole project to complete { infrastructure}  and also they doesnt want club house to be uds or member they feel neusense.So client said will think later,Completed,2025-05-04 06:23:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:23:35 UTC,2025-05-03 06:23:35 UTC,,,2025-05-03 06:23:09 UTC
70014375894,cUTTING CALLS,"Now client is disconnecting my calls right now. Long ringing and then cuts the CALL


",Completed,2025-05-04 06:26:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:26:44 UTC,2025-05-03 06:26:44 UTC,,,2025-05-03 06:26:08 UTC
70014376182,Disconnecting,The PERSON YOU ARE CALLING IS NOT ANSWERING . Pls TRY later ,Completed,2025-05-04 06:42:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:42:47 UTC,2025-05-03 06:42:47 UTC,,,2025-05-03 06:42:24 UTC
70014376400,Patipulam plots,Client shown interest in reserve 16 plots. Client has already visited the site . Client says he is looking plots for his friends. His friend will reach chennai by this month end . Then decide,Completed,2025-05-04 06:50:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:50:40 UTC,2025-05-03 06:50:40 UTC,,,2025-05-03 06:50:23 UTC
70014376466,Not intrested,Client says they are not intrested in plots nor any apartment right now,Completed,2025-05-04 06:53:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:53:55 UTC,2025-05-03 06:53:55 UTC,,,2025-05-03 06:53:40 UTC
70014376570,budget,Client need 600 sqft of plot in patipulam. With budget of 15 lakhs only,Completed,2025-05-04 06:57:00 UTC,70000110352,70000110352,70000110352,2025-05-03 06:58:19 UTC,2025-05-03 06:58:19 UTC,,,2025-05-03 06:58:01 UTC
70014391603,budget (milange ),As discussed with client.. Client shown intrest in milange project. Wanted three bhk flat. With budget up to 1 crore only. Unfortunately our project cost starts from 1.52 cr onwards,Completed,2025-05-06 05:47:00 UTC,70000110352,70000110352,70000110352,2025-05-05 05:48:34 UTC,2025-05-05 05:48:34 UTC,,,2025-05-05 05:47:07 UTC
70014391656,Rnr,The person you are calling is not answering.. Tried calling so many times today,Completed,2025-05-06 05:55:00 UTC,70000110352,70000110352,70000110352,2025-05-05 05:55:56 UTC,2025-05-05 05:55:56 UTC,,,2025-05-05 05:55:32 UTC
70014391674,Rnr,The person you are calling is not answering.. Tried calling so many times today,Completed,2025-05-06 05:57:00 UTC,70000110352,70000110352,70000110352,2025-05-05 05:57:17 UTC,2025-05-05 05:57:17 UTC,,,2025-05-05 05:57:06 UTC
70014391725,Tiara,Client need three bhk apartment in tiara project . With budget of 1 cr only.. Our arihant Portion is completely sold out . Balcance land owner portion available. That too budget starts from 1.10 cr onwards,Completed,2025-05-06 06:03:00 UTC,70000110352,70000110352,70000110352,2025-05-05 06:03:29 UTC,2025-05-05 06:03:29 UTC,,,2025-05-05 06:03:05 UTC
70014391934,broker,This client is a channel partner,Completed,2025-05-06 06:25:00 UTC,70000110352,70000110352,70000110352,2025-05-05 06:25:44 UTC,2025-05-05 06:25:44 UTC,,,2025-05-05 06:25:20 UTC
70014396785,villa plot,Client shown intrest in villa plot.. Wanted one ground plot in viviana project. Unfortunately only one plot is available with size of 1300 sqft,Completed,2025-05-06 09:03:00 UTC,70000110352,70000110352,70000110352,2025-05-05 09:04:01 UTC,2025-05-05 09:04:01 UTC,,,2025-05-05 09:03:19 UTC
70014397057,villa plot,Client shown intrest in villa plot.. Wanted one ground plot in viviana project. Unfortunately only one plot is available with size of 1300 sqft,Completed,2025-05-06 09:12:00 UTC,70000110352,70000110352,70000110352,2025-05-05 09:12:45 UTC,2025-05-05 09:12:45 UTC,,,2025-05-05 09:12:19 UTC
70014397852,Disconnecting,The number you have dialed is currently busy.Pls try later ( First is rings and then client disconnects. ) it has happened so many times. Will try some time later again,Completed,2025-05-06 09:37:00 UTC,70000110352,70000110352,70000110352,2025-05-05 09:38:06 UTC,2025-05-05 09:38:06 UTC,,,2025-05-05 09:37:34 UTC
70014398223,Plot,Tried reaching to client over phone and whats app. Too. Unable to reach. Tried sending sms to client . ,Completed,2025-05-06 09:48:00 UTC,70000110352,70000110352,70000110352,2025-05-05 09:48:35 UTC,2025-05-05 09:48:35 UTC,,,2025-05-05 09:48:12 UTC
70014398632,patipulam plots,Discuss with client again regarding plots. Client main concern is drinking water as well as lighting is very poor in evening hours. Client has already visited site along with family. Client family felt very lonley. Client said pls call me once proper facility is done along with proper lighting and tar roads,Completed,2025-05-06 10:04:00 UTC,70000110352,70000110352,70000110352,2025-05-05 10:04:26 UTC,2025-05-05 10:04:26 UTC,,,2025-05-05 10:04:08 UTC
70014398755,Flat in adyar,This client is an existing client of arihant. Already they have purchase a flat in arihant in escapcade thoraipakam. They wanted a flat with budget of 3 cr in an around adyar till ecr kotivakam,Completed,2025-05-06 10:16:00 UTC,70000110352,70000110352,70000110352,2025-05-05 10:17:19 UTC,2025-05-05 10:17:19 UTC,,,2025-05-05 10:16:58 UTC
70014398794,Want flat at adyar only,This client is an existing client of arihant. Already they have purchase a flat in arihant in escapcade thoraipakam. They wanted a flat with budget of 3 cr in an around adyar till ecr kotivakam,Completed,2025-05-06 10:20:00 UTC,70000110352,70000110352,70000110352,2025-05-05 10:21:05 UTC,2025-05-05 10:21:05 UTC,,,2025-05-05 10:20:47 UTC
70014398858,Not intrested,Client says he is not looking any plots nor any apartment as of now. Due to heavy loss in buisness,Completed,2025-05-06 10:28:00 UTC,70000110352,70000110352,70000110352,2025-05-05 10:28:50 UTC,2025-05-05 10:28:50 UTC,,,2025-05-05 10:28:22 UTC
70014398925,plots,Discussed with client now .. Client says pls forward me all details through whats app. Client will check and revert back. As of now she is very busy and then cuts the call,Completed,2025-05-06 10:34:00 UTC,70000110352,70000110352,70000110352,2025-05-05 10:36:10 UTC,2025-05-05 10:36:10 UTC,,,2025-05-05 10:34:46 UTC
70014399007,Patipulam ,After discussion with client over phone . All details sent through whats app. Client said will check and revert back..,Completed,2025-05-06 10:43:00 UTC,70000110352,70000110352,70000110352,2025-05-05 10:44:12 UTC,2025-05-05 10:44:12 UTC,,,2025-05-05 10:43:53 UTC
70014399612,busy,Client said right now he is in meeting  pls call me later,Completed,2025-05-06 11:08:00 UTC,70000110352,70000110352,70000110352,2025-05-05 11:47:22 UTC,2025-05-05 11:47:22 UTC,,,2025-05-05 11:08:57 UTC
70014402372,viviriti,Client has visited site viviriti project yesterday. Already site engineers has shown the flat which one is available. Client said will discuss and again come back with family again for site visit and then decide,Completed,2025-05-07 05:06:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:07:18 UTC,2025-05-06 05:07:18 UTC,,,2025-05-06 05:07:01 UTC
70014402443,Channel partner,This client is a channel partner wanted to have tie up with us for buisnes. Adviced him to call on monday regarding tie up,Completed,2025-05-07 05:19:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:20:38 UTC,2025-05-06 05:20:38 UTC,,,2025-05-06 05:19:53 UTC
70014402489,Milange owner,The landowner of milange property owner wanted details of senior living homes. he wanted to develop his own peoperty in his native place,Completed,2025-05-07 05:24:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:25:26 UTC,2025-05-06 05:25:26 UTC,,,2025-05-06 05:24:58 UTC
70014402525,krsna project,This client enquired about our krshna project. All details sent through whats app. Client need flat in 2nd floor or top floor. As per availability list we has flats only in first floor. And also her budget is up to 5cr only,Completed,2025-05-07 05:30:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:31:04 UTC,2025-05-06 05:31:04 UTC,,,2025-05-06 05:30:37 UTC
70014402560,Already purchased second hand flat,Client said they have purchased resale flats in tiruvanmiyur area in his budget of 90 lakhs,Completed,2025-05-07 05:35:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:35:47 UTC,2025-05-06 05:35:47 UTC,,,2025-05-06 05:35:21 UTC
70014402594,Not intrested,lient says he is not looking any plots nor any flat at all.. Becuase right now he is focussing in childs future,Completed,2025-05-07 05:39:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:39:44 UTC,2025-05-06 05:39:44 UTC,,,2025-05-06 05:39:31 UTC
70014402619,Rnr,The person you are calling is not answering.. Pls call after some time,Completed,2025-05-07 05:42:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:43:01 UTC,2025-05-06 05:43:01 UTC,,,2025-05-06 05:42:43 UTC
70014402815,Still under discussion,Client says still under discussion surely will revert back. Client says he cannot give time for finalizing will defenetaly revert back,Completed,2025-05-07 05:45:00 UTC,70000110352,70000110352,70000110352,2025-05-06 05:47:25 UTC,2025-05-06 05:47:25 UTC,,,2025-05-06 05:47:01 UTC
70014403006,Vendor,This client is a vendor.. Client says is there any lpg gas pipe connection work pls let me know,Completed,2025-05-07 06:12:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:12:30 UTC,2025-05-06 06:12:30 UTC,,,2025-05-06 06:12:16 UTC
70014403091,patipulam plots,LAst sunday client was travelling to kovalam for some work. After seeing our hoardings has enquired about our project reserve 16 .Client said this week he will again travel to ecr with his family and then decide,Completed,2025-05-07 06:23:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:24:03 UTC,2025-05-06 06:24:03 UTC,,,2025-05-06 06:23:07 UTC
70014403169,Not intrested,client says he si not intrested in buying any property at all,Completed,2025-05-07 06:30:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:31:30 UTC,2025-05-06 06:31:30 UTC,,,2025-05-06 06:30:50 UTC
70014403417,Not intrested,"Client says due to financial stress he has dropped the plan for same as of now

 
",Completed,2025-05-07 06:41:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:42:14 UTC,2025-05-06 06:42:14 UTC,,,2025-05-06 06:41:51 UTC
70014403490,Not intrested,Discussed with client now. Client says right now plan dropped due to personal reasons,Completed,2025-05-07 06:44:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:44:48 UTC,2025-05-06 06:44:48 UTC,,,2025-05-06 06:44:25 UTC
70014403592,Feels isolated place as of now,Client says family decission is his decission. Because right now family feels very lonely for the same,Completed,2025-05-07 06:47:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:48:54 UTC,2025-05-06 06:48:54 UTC,,,2025-05-06 06:48:00 UTC
70014403730,other state,This lead is from varanasi…Client says they are not intrested in chennai.. ,Completed,2025-05-07 06:53:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:53:55 UTC,2025-05-06 06:53:55 UTC,,,2025-05-06 06:53:40 UTC
70014403803,Wrong number,Dialed number does not exist pls check the number you have dialed,Completed,2025-05-07 06:56:00 UTC,70000110352,70000110352,70000110352,2025-05-06 06:57:00 UTC,2025-05-06 06:57:00 UTC,,,2025-05-06 06:56:44 UTC
70014404373,Dindigul builder,This client is a dindigul buidler who is promoting his project. He says will refer our name if some one ask for any property in chennai,Completed,2025-05-07 07:14:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:15:00 UTC,2025-05-06 07:15:00 UTC,,,2025-05-06 07:14:23 UTC
70014404483,Does not exist,Dialed number does not exist.. Pls check the number you have dialed,Completed,2025-05-07 07:17:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:18:20 UTC,2025-05-06 07:18:20 UTC,,,2025-05-06 07:17:41 UTC
70014404600,Vendor,This client is a vendor dealing with information technology. wanted buisness from our side,Completed,2025-05-07 07:22:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:22:38 UTC,2025-05-06 07:22:38 UTC,,,2025-05-06 07:22:25 UTC
70014404749,Not intrested,Client lift my calls and then cuts the call. Second time tried calling call goes into voice mail. After some time client says she is not intrested in purchase ,Completed,2025-05-07 07:27:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:27:41 UTC,2025-05-06 07:27:41 UTC,,,2025-05-06 07:27:25 UTC
70014404929,Not intrested,Client says they are not looking any property right now . And says they them self is a builder,Completed,2025-05-07 07:34:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:34:34 UTC,2025-05-06 07:34:34 UTC,,,2025-05-06 07:34:17 UTC
70014405026,Vendor,This client is a vendor. Dealing with switches and electrical works,Completed,2025-05-07 07:38:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:38:41 UTC,2025-05-06 07:38:41 UTC,,,2025-05-06 07:38:25 UTC
70014405096,Wrong number,The dialed number does not exist…Pls check the number you have dialed,Completed,2025-05-07 07:41:00 UTC,70000110352,70000110352,70000110352,2025-05-06 07:41:34 UTC,2025-05-06 07:41:34 UTC,,,2025-05-06 07:41:19 UTC
70014407370,Busy,Client says will have his lunch and call back once he is free,Completed,2025-05-07 09:09:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:09:58 UTC,2025-05-06 09:09:58 UTC,,,2025-05-06 09:09:20 UTC
70014407448,Not intrested,Client says he is not looking any properties ..thank you and cuts the call,Completed,2025-05-07 09:12:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:12:37 UTC,2025-05-06 09:12:37 UTC,,,2025-05-06 09:12:13 UTC
70014407536,no response,The person you are calling is not answering.. Pls try later,Completed,2025-05-07 09:15:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:15:54 UTC,2025-05-06 09:15:54 UTC,,,2025-05-06 09:15:36 UTC
70014407623,Not intrested,Client says she dont have any requirment and then cuts the call,Completed,2025-05-07 09:19:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:19:18 UTC,2025-05-06 09:19:18 UTC,,,2025-05-06 09:19:03 UTC
70014407787,Plan drop,Client now drop the plan to buy a plot in patipulam . Due to his job transfer to baroda. Will decide after two yrs,Completed,2025-05-07 09:25:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:26:07 UTC,2025-05-06 09:26:07 UTC,,,2025-05-06 09:25:42 UTC
70014408224,Vipaasna,Client says he is looking for his siter who has come from abroad. Advice me to send alll details through whats app. Client said check and revert back if needed,Completed,2025-05-07 09:40:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:40:30 UTC,2025-05-06 09:40:30 UTC,,,2025-05-06 09:40:16 UTC
70014408354,vendor,Client need buisness from our company they are in proffessional cad drawings,Completed,2025-05-07 09:45:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:46:08 UTC,2025-05-06 09:46:08 UTC,,,2025-05-06 09:45:53 UTC
70014408683,viviriti,As discussed with client. After seeing our new property ( commercial Space ) of arihant . Client thought its residential one. Convinced him and forwarded our viviriti project details. Client said will check and revert back if needed,Completed,2025-05-07 09:56:00 UTC,70000110352,70000110352,70000110352,2025-05-06 09:56:55 UTC,2025-05-06 09:56:55 UTC,,,2025-05-06 09:56:39 UTC
70014408787,Not intrested,Client says have no idea of buying any property as of now,Completed,2025-05-07 09:59:00 UTC,70000110352,70000110352,70000110352,2025-05-06 10:00:16 UTC,2025-05-06 10:00:16 UTC,,,2025-05-06 10:00:01 UTC
70014409145,budget,Client says that hie is staying near hotel turiya. For more then 10 yrs. Client says he is fed up of water logging in main road stretch during rainy season. So client is looking at adyar with budget of 3 cr only wanted 4 bhk apartment,Completed,2025-05-07 10:11:00 UTC,70000110352,70000110352,70000110352,2025-05-06 10:44:55 UTC,2025-05-06 10:44:55 UTC,,,2025-05-06 10:11:42 UTC
70014409195,600 sqft,Client looking plot at guduvanchery only.. With budget of 12 lakhs and wanted 600 sqft plot only,Completed,2025-05-07 10:49:00 UTC,70000110352,70000110352,70000110352,2025-05-06 10:49:34 UTC,2025-05-06 10:49:34 UTC,,,2025-05-06 10:49:18 UTC
70014409260,Plan drop to buy any property,Client says they have droped the plan to buy any property right now due to personal reasons,Completed,2025-05-07 10:54:00 UTC,70000110352,70000110352,70000110352,2025-05-06 10:54:58 UTC,2025-05-06 10:54:58 UTC,,,2025-05-06 10:54:34 UTC
70014409373,not intrested,Client says right now he is not looking any property at all. Client says he is from bihar and doing building labour job,Completed,2025-05-07 11:08:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:08:56 UTC,2025-05-06 11:08:56 UTC,,,2025-05-06 11:08:41 UTC
70014409405,other states,This client is from manglore looking property at manglore only,Completed,2025-05-07 11:11:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:12:13 UTC,2025-05-06 11:12:13 UTC,,,2025-05-06 11:11:39 UTC
70014409468,plots,Client has already visited site. Client feels as of now since its in starting stage it feels very lonely. Client said this week they will decide and let us know either they are willing to buy or not,Completed,2025-05-07 11:19:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:19:27 UTC,2025-05-06 11:19:27 UTC,,,2025-05-06 11:19:15 UTC
70014409518,Not intrested,Client says that he is not looking any property at all and then says thank you,Completed,2025-05-07 11:23:00 UTC,70000110352,70000110352,70000110352,2025-05-06 11:24:02 UTC,2025-05-06 11:24:02 UTC,,,2025-05-06 11:23:50 UTC
