Id,Related to id,Related to type,Call type,To number,From number,Call duration,Call status,Call cost,Is manual,User id,Created at,Updated at,Outcome,Notes,Recording Url
70010260995,70084527637,Contact,Outgoing,,,,0,,true,70000110350,2023-06-19 10:19:50 UTC,2023-06-19 10:19:50 UTC,Left message,Looking for property with budget of 2 Cr,""
70010261126,70084806699,Contact,Outgoing,,,,0,,true,70000110350,2023-06-19 10:22:37 UTC,2023-06-19 10:22:37 UTC,No response,No response on follow up calls,""
70010261196,70084695657,Contact,Outgoing,,,,0,,true,70000110350,2023-06-19 10:24:01 UTC,2023-06-19 10:24:01 UTC,Not interested,Not Interested ,""
70010302304,70069227573,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:44:47 UTC,2023-06-21 05:44:47 UTC,Not interested,Replied that he is not interested and disconnected the call,""
70010302326,70078502254,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:45:37 UTC,2023-06-21 05:45:37 UTC,No response,No response on number of follow up calls,""
70010302356,70078625436,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:46:34 UTC,2023-06-21 05:46:34 UTC,No response,No response on follow up calls,""
70010302402,70078677292,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:47:43 UTC,2023-06-21 05:47:43 UTC,No response,No response on follow up calls,""
70010302434,70080798704,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:48:44 UTC,2023-06-21 05:48:44 UTC,No response,No response on follow up calls,""
70010302528,70081035966,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:50:57 UTC,2023-06-21 05:50:57 UTC,No response,No response on follow up calls and messages,""
70010302578,70081272318,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 05:52:41 UTC,2023-06-21 05:52:41 UTC,Not able to reach,Contact number is switched off,""
70010302867,70081429005,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:01:08 UTC,2023-06-21 06:01:08 UTC,Left message,Sent follow up message,""
70010302910,70081617389,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:02:28 UTC,2023-06-21 06:02:28 UTC,No response,No response on follow up calls,""
70010303182,70081758884,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:10:08 UTC,2023-06-21 06:10:08 UTC,No response,No response on follow up calls,""
70010303358,70082023986,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:14:47 UTC,2023-06-21 06:14:47 UTC,No response,No response on follow  up calls,""
70010303412,70082193800,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:16:29 UTC,2023-06-21 06:16:29 UTC,No response,No response on follow up calls,""
70010303470,70085200190,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:18:08 UTC,2023-06-21 06:18:08 UTC,Left message,Replied that he is looking for flat of 1500 - 1600 sqft with budget of Rs. 2.5 cr,""
70010303975,70082826963,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:30:28 UTC,2023-06-21 06:30:28 UTC,No response,No response on follow up calls,""
70010304043,70082518540,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 06:31:58 UTC,2023-06-21 06:31:58 UTC,No response,No response on follow up calls and messages,""
70010311671,70082697346,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:30:20 UTC,2023-06-21 09:30:20 UTC,No response,No response on follow up calls,""
70010311778,70082851875,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:32:37 UTC,2023-06-21 09:32:37 UTC,No response,No response on follow up calls,""
70010311829,70083359630,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:34:01 UTC,2023-06-21 09:34:01 UTC,Not interested,Not Interested,""
70010311905,70083389581,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:36:03 UTC,2023-06-21 09:36:03 UTC,Left message,Sent follow up message,""
70010312241,70083389581,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:43:10 UTC,2023-06-21 09:43:10 UTC,Left message,"Replied that she is not in station, shall update you when i'm back. asked when can i contact , replied she will contact when she is back",""
70010312662,70083449632,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:51:04 UTC,2023-06-21 09:51:04 UTC,Not interested,Not Interested,""
70010312792,70083512177,Contact,Outgoing,,,,0,,true,70000110350,2023-06-21 09:53:28 UTC,2023-06-21 09:53:28 UTC,No response,No response received,""
70010359745,70085262168,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 07:03:00 UTC,2023-06-23 07:03:00 UTC,Left message,"Replied that he is looking for plots at Navalur. Offered him Villa Viviana plots. 
He said , he will revert back on his interest. ",""
70010366463,70084879887,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:42:31 UTC,2023-06-23 09:42:31 UTC,No response,Disconnected the call while talking,""
70010366525,70084919266,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:43:54 UTC,2023-06-23 09:43:54 UTC,Not interested,Not Interested,""
70010366566,70084981006,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:44:45 UTC,2023-06-23 09:44:45 UTC,Not interested,Looking for flat in the city with budget of 50 to 70 lakhs,""
70010366749,70085028294,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:48:44 UTC,2023-06-23 09:48:44 UTC,Left message,"Enquired on general details. replied that she will discuss with family and revert back
",""
70010366927,70085028294,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:52:46 UTC,2023-06-23 09:52:46 UTC,Left message,Shared details via whats app,""
70010366980,70084658671,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:54:03 UTC,2023-06-23 09:54:03 UTC,No response,No response on follow up calls,""
70010367071,70084658672,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:56:04 UTC,2023-06-23 09:56:04 UTC,Left message,Replied that he will call back.,""
70010367212,70084845004,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 09:59:03 UTC,2023-06-23 09:59:03 UTC,No response,No response on follow up calls,""
70010367650,70085028295,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 10:08:16 UTC,2023-06-23 10:08:16 UTC,Not interested,Replied that she is not looking for property .,""
70010367686,70085106587,Contact,Outgoing,,,,0,,true,70000110350,2023-06-23 10:09:00 UTC,2023-06-23 10:09:00 UTC,Not interested,Looking for property with 50 lakhs budget,""
70010387961,70085459983,Contact,Outgoing,,,,0,,true,70000110350,2023-06-24 10:01:33 UTC,2023-06-24 10:01:33 UTC,Left message,"Customer clicked on the ad, he is looking for a flat at Ekanta.",""
70010473708,70085115544,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 10:40:52 UTC,2023-06-28 10:40:52 UTC,Left message,Not looking for property,""
70010473898,70085115546,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 10:44:44 UTC,2023-06-28 10:44:44 UTC,Left message,"Replied that his brother would have clicked on the AD, Will ask him to revert",""
70010474028,70085074099,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 10:48:16 UTC,2023-06-28 10:48:16 UTC,Not able to reach,Unable to get the call connected,""
70010474117,70085074102,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 10:50:09 UTC,2023-06-28 10:50:09 UTC,Left message,Replied that he is busy will call back later,""
70010475079,70085115547,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:12:44 UTC,2023-06-28 11:12:44 UTC,No response,"No response on follow up calls
",""
70010475718,70085144866,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:26:36 UTC,2023-06-28 11:26:36 UTC,Left message,"Explained on the details, also shared details via whats app. Replied that she will try to visit site and revert back",""
70010475747,70085144866,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:27:12 UTC,2023-06-28 11:27:12 UTC,Left message,on follow up : Replied that she saw site from outside.,""
70010475768,70085144866,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:27:33 UTC,2023-06-28 11:27:33 UTC,No response,No response on follow up calls and messages after that,""
70010475945,70085164064,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:32:00 UTC,2023-06-28 11:32:00 UTC,No response,No response on follow up calls,""
70010476194,70085183118,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:37:06 UTC,2023-06-28 11:37:06 UTC,Left message,Replied that he is looking for  2 bhk with budget of 90 lakhs only,""
70010476552,70085164065,Contact,Outgoing,,,,0,,true,70000110350,2023-06-28 11:45:31 UTC,2023-06-28 11:45:31 UTC,No response,No response on follow up calls,""
70010507768,70085248766,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 09:39:49 UTC,2023-06-30 09:39:49 UTC,Not interested,Not looking for property ,""
70010507821,70085283610,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 09:41:34 UTC,2023-06-30 09:41:34 UTC,Not interested,Looking for cosmo community with budget of 1.5 cr in the city,""
70010507837,70085327146,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 09:42:06 UTC,2023-06-30 09:42:06 UTC,Not interested,Not Interested ,""
70010507861,70085327149,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 09:42:50 UTC,2023-06-30 09:42:50 UTC,Left message,Looking for property with budget of 50 lakhs only,""
70010507874,70085361741,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 09:43:21 UTC,2023-06-30 09:43:21 UTC,Not interested,Not Interested,""
70010508003,70085361743,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 09:47:15 UTC,2023-06-30 09:47:15 UTC,No response,No response on follow up calls,""
70010509856,70085507731,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 10:36:01 UTC,2023-06-30 10:36:01 UTC,Not interested,Not Interested,""
70010509876,70085536018,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 10:36:42 UTC,2023-06-30 10:36:42 UTC,No response,No response,""
70010509915,70085494312,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 10:37:27 UTC,2023-06-30 10:37:27 UTC,No response,No response on follow up calls,""
70010510051,70085400200,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 10:40:15 UTC,2023-06-30 10:40:15 UTC,Not interested,"Not Interested, ",""
70010510155,70085567420,Contact,Outgoing,,,,0,,true,70000110350,2023-06-30 10:42:10 UTC,2023-06-30 10:42:10 UTC,Not interested,Not looking for property,""
70010524756,70085444155,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:18:54 UTC,2023-07-01 08:18:54 UTC,Not able to reach,Unable to reach the customer,""
70010524812,70085460945,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:21:25 UTC,2023-07-01 08:21:25 UTC,Left message,Replied that he is looking for 4 bhk only. Not Interested in 3 bhk,""
70010524878,70085475967,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:25:03 UTC,2023-07-01 08:25:03 UTC,Left message,Explained on the project details. Replied that he will revert back if interested,""
70010524926,70085628046,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:27:06 UTC,2023-07-01 08:27:06 UTC,Not interested,Not Interested,""
70010525023,70085668955,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:31:28 UTC,2023-07-01 08:31:28 UTC,Left message,Explained on the project details. Replied that he will check on the details and revert back.,""
70010525119,70085668956,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:35:40 UTC,2023-07-01 08:35:40 UTC,Left message,Replied to call next weekend,""
70010525266,70085668957,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:42:10 UTC,2023-07-01 08:42:10 UTC,Left message,Explained the project details and shared via whats app,""
70010525288,70085668958,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:43:01 UTC,2023-07-01 08:43:01 UTC,Not interested,Not Interested,""
70010525554,70085668959,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:54:22 UTC,2023-07-01 08:54:22 UTC,No response,No response on follow up calls,""
70010525575,70085668960,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:54:57 UTC,2023-07-01 08:54:57 UTC,Not interested,Not Interested,""
70010525586,70085703053,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:55:35 UTC,2023-07-01 08:55:35 UTC,No response,No response on follow up calls,""
70010525604,70085703054,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:56:17 UTC,2023-07-01 08:56:17 UTC,Not able to reach,contact number is not reachable,""
70010525624,70085831167,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 08:57:14 UTC,2023-07-01 08:57:14 UTC,Left message,Gave them details of the project. Will revert back if interested,""
70010525771,70085821236,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:04:20 UTC,2023-07-01 09:04:20 UTC,Left message,"Explained on the details of the project, while discussing call got disconnected",""
70010525903,70085845988,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:10:02 UTC,2023-07-01 09:10:02 UTC,Left message,"Replied to call back later, he is busy",""
70010526079,70085874538,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:18:02 UTC,2023-07-01 09:18:02 UTC,No response,No response on follow up calls,""
70010526137,70085278092,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:20:17 UTC,2023-07-01 09:20:17 UTC,Not able to reach,contact number is not reachable,""
70010526156,70085703057,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:21:09 UTC,2023-07-01 09:21:09 UTC,No response,No response on follow up calls,""
70010526168,70085703058,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:21:39 UTC,2023-07-01 09:21:39 UTC,No response,No response on follow up calls,""
70010526219,70085712926,Contact,Outgoing,,,,0,,true,70000110350,2023-07-01 09:23:20 UTC,2023-07-01 09:23:20 UTC,Left message,"Customer contacted directly, replied that the community only for vegetarian . She said Ok ",""
70010639507,70086419452,Contact,Outgoing,,,,0,,true,70000110350,2023-07-07 05:49:21 UTC,2023-07-07 05:49:21 UTC,Left message,Explained and shared details of the project via whats app,""
70010639801,70086378574,Contact,Outgoing,,,,0,,true,70000110350,2023-07-07 05:59:18 UTC,2023-07-07 05:59:18 UTC,Left message,Shared details via whats app,""
70010646290,70086378574,Contact,Outgoing,,,,0,,true,70000110350,2023-07-07 09:20:43 UTC,2023-07-07 09:20:43 UTC,Left message,Replied that he is looking for 3 bhk  flat with the budget of 2 to 2.5 crore. In Adyar and Mylapore,""
70010662367,70086117628,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 06:49:19 UTC,2023-07-08 06:49:19 UTC,No response,No response on follow up calls,""
70010662443,70086117629,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 06:52:43 UTC,2023-07-08 06:52:43 UTC,No response,No response on follow up calls,""
70010662460,70086040437,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 06:53:31 UTC,2023-07-08 06:53:31 UTC,Not interested,Replied that she is not looking for property,""
70010662578,70086163181,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 06:58:06 UTC,2023-07-08 06:58:06 UTC,Left message,"Replied that she is looking for property with budget of Rs.1.5 cr, in and around Kilpauk.",""
70010662598,70086163183,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 06:59:00 UTC,2023-07-08 06:59:00 UTC,Not interested,Looking for property with budget of Rs. 75 - 80 lakhs only,""
70010662785,70086207963,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:07:14 UTC,2023-07-08 07:07:14 UTC,Not able to reach,Contact number is not reachable,""
70010662825,70086207964,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:08:51 UTC,2023-07-08 07:08:51 UTC,Not interested,"Customer disconnected the call while talking
",""
70010662948,70086245375,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:14:17 UTC,2023-07-08 07:14:17 UTC,Left message,"Explained project details, Replied to share details via whats app. She will go through the same and revert back.",""
70010663132,70086332626,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:21:08 UTC,2023-07-08 07:21:08 UTC,Not able to reach,Given contact number is incorrect,""
70010663338,70086378573,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:30:06 UTC,2023-07-08 07:30:06 UTC,Left message,Explained and shared details of the project. Replied that he will discuss with his father and then decide .,""
70010663425,70086419451,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:33:44 UTC,2023-07-08 07:33:44 UTC,Left message,"Explained on the project details, replied that she will revert back if interested.",""
70010663540,70086456184,Contact,Outgoing,,,,0,,true,70000110350,2023-07-08 07:38:18 UTC,2023-07-08 07:38:18 UTC,Not interested,Not Interested,""
70010683790,70086580658,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 05:53:26 UTC,2023-07-10 05:53:26 UTC,Left message,Looking for property with budget of 60 lakhs only,""
70010683989,70086588809,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 06:01:35 UTC,2023-07-10 06:01:35 UTC,No response,No response on follow up calls,""
70010690409,70070934815,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:22:57 UTC,2023-07-10 09:22:57 UTC,No response,"No response on follow up calls
",""
70010690497,70081429003,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:25:50 UTC,2023-07-10 09:25:50 UTC,Left message,Budget constrain,""
70010690535,70081429005,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:26:45 UTC,2023-07-10 09:26:45 UTC,No response,No response on follow up calls or messages,""
70010690554,70081783883,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:27:21 UTC,2023-07-10 09:27:21 UTC,No response,No response on follow up calls or messages,""
70010690581,70081828963,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:28:01 UTC,2023-07-10 09:28:01 UTC,No response,No response on follow up calls,""
70010690645,70082305541,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:30:15 UTC,2023-07-10 09:30:15 UTC,Not interested,Not Interested room size is smaller,""
70010690680,70082180685,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:31:11 UTC,2023-07-10 09:31:11 UTC,No response,No response on follow up calls,""
70010690735,70082697343,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:33:17 UTC,2023-07-10 09:33:17 UTC,Left message,"Sent follow up message, waiting for his reply",""
70010690770,70082851875,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:34:28 UTC,2023-07-10 09:34:28 UTC,No response,No response on follow up calls and message,""
70010690796,70082851879,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:35:25 UTC,2023-07-10 09:35:25 UTC,No response,No response on follow up calls ,""
70010690950,70082990501,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:39:43 UTC,2023-07-10 09:39:43 UTC,No response,No response on number of follow up calls,""
70010691501,70083387703,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:57:33 UTC,2023-07-10 09:57:33 UTC,No response,No response on follow up calls,""
70010691546,70086588809,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:58:46 UTC,2023-07-10 09:58:46 UTC,Left message,"Sent her message via whats app, ",""
70010691574,70086588809,Contact,Outgoing,,,,0,,true,70000110350,2023-07-10 09:59:34 UTC,2023-07-10 09:59:34 UTC,Left message,Replied that she is looking for 3bhk with budget pf 1 Cr. ,""
70010791137,70086120650,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 06:10:45 UTC,2023-07-15 06:10:45 UTC,Left message,Looking for budget around Rs.1.6 cr only,""
70010794812,70086490475,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 08:55:10 UTC,2023-07-15 08:55:10 UTC,No response,No response on follow up calls,""
70010794822,70086696407,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 08:55:35 UTC,2023-07-15 08:55:35 UTC,Not interested,Not Interested,""
70010794837,70086788486,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 08:56:10 UTC,2023-07-15 08:56:10 UTC,No response,No response on follow up calls,""
70010794940,70086826192,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 09:01:05 UTC,2023-07-15 09:01:05 UTC,Left message,Looking for property only with budget of Rs. 1.5 cr,""
70010795073,70086924605,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 09:06:46 UTC,2023-07-15 09:06:46 UTC,Not able to reach,contact number is not reach able,""
70010795104,70086924606,Contact,Outgoing,,,,0,,true,70000110350,2023-07-15 09:08:14 UTC,2023-07-15 09:08:14 UTC,No response,No response received,""
70010862885,70085978918,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 07:56:18 UTC,2023-07-19 07:56:18 UTC,Left message,"Replied that he is not Interested in Vanya vilas, informed to update any other project at Kilpauk.",""
70010864162,70124332460,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 08:50:13 UTC,2023-07-19 08:50:13 UTC,Left message,Replied to give couple of days time. He will revert back on Friday.,""
70010864191,70085978921,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 08:51:21 UTC,2023-07-19 08:51:21 UTC,,Not Interested,""
70010864235,70086010376,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 08:52:49 UTC,2023-07-19 08:52:49 UTC,Not able to reach,Contact number is switched off,""
70010864507,70086010377,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 09:01:54 UTC,2023-07-19 09:01:54 UTC,Left message,Replied to share details of the project via whats app. he will check and revert back.,""
70010864696,70086490474,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 09:08:33 UTC,2023-07-19 09:08:33 UTC,Not interested,Replied that she is not interested.,""
70010864859,70086523488,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 09:13:39 UTC,2023-07-19 09:13:39 UTC,No response,No response on follow up calls,""
70010864913,70086523489,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 09:15:10 UTC,2023-07-19 09:15:10 UTC,No response,No response on follow up calls,""
70010865022,70086561237,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 09:18:19 UTC,2023-07-19 09:18:19 UTC,Left message,"Looking for 4 bhk flats only. Not Interested in any other location. Mostly keen at Vepery, Choolai and Kilpauk",""
70010865093,70086561238,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 09:20:02 UTC,2023-07-19 09:20:02 UTC,No response,No response on follow up calls,""
70010867286,70086561239,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:16:07 UTC,2023-07-19 10:16:07 UTC,Not interested,Not Interested,""
70010867350,70086788483,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:17:52 UTC,2023-07-19 10:17:52 UTC,Not interested,Replied that he is not looking for property,""
70010867420,70086826189,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:19:28 UTC,2023-07-19 10:19:28 UTC,Not interested,customer put the call on hold and later disconnected the call,""
70010867495,70086966965,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:21:08 UTC,2023-07-19 10:21:08 UTC,No response,No response on follow up calls,""
70010867547,70086966966,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:22:11 UTC,2023-07-19 10:22:11 UTC,Not interested,Not looking for property,""
70010867867,70086966967,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:29:37 UTC,2023-07-19 10:29:37 UTC,No response,No response on follow up calls,""
70010868013,70087016586,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:32:45 UTC,2023-07-19 10:32:45 UTC,Left message,Replied that  its out of his budget and he is not interested.,""
70010868141,70086966967,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:35:45 UTC,2023-07-19 10:35:45 UTC,Left message,Replied that she is looking for 1 or 2 bhk flats . Not Interested.,""
70010868654,70086966965,Contact,Outgoing,,,,0,,true,70000110350,2023-07-19 10:49:46 UTC,2023-07-19 10:49:46 UTC,Left message,Replied that he is not Interested.,""
70011015842,70087403787,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 05:33:47 UTC,2023-07-27 05:33:47 UTC,No response,No response on follow up calls,""
70011019116,70087485107,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 07:14:35 UTC,2023-07-27 07:14:35 UTC,Not interested,Not looking for property,""
70011021995,70087485114,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 08:45:18 UTC,2023-07-27 08:45:19 UTC,No response,No response on follow up calls,""
70011022101,70087485115,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 08:48:05 UTC,2023-07-27 08:48:06 UTC,Left message,Replied to call back after an hour. he is busy,""
70011022163,70087523788,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 08:49:46 UTC,2023-07-27 08:49:46 UTC,Not interested,Not looking for property ,""
70011022992,70087485109,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 09:13:07 UTC,2023-07-27 09:13:07 UTC,Left message,replied that his budget is around 85 lakh to 1.5 cr.  Gave him option of Saligramam and Villa plots. Replied to share details of Villa plot. He is not in Chennai Planning to visit  Arihant office the following week. Details shared,""
70011026200,70087622212,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 10:33:26 UTC,2023-07-27 10:33:26 UTC,Not interested,Not Looking for property,""
70011026385,70087692911,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 10:37:50 UTC,2023-07-27 10:37:50 UTC,Not interested,"Explained on the project details, replied that she is looking for property in the city with less than 3 crore budget",""
70011026554,70087692914,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 10:41:40 UTC,2023-07-27 10:41:40 UTC,Not able to reach,Unable to call on the given number ,""
70011026641,70087692915,Contact,Outgoing,,,,0,,true,70000110350,2023-07-27 10:43:43 UTC,2023-07-27 10:43:43 UTC,Not interested,Disconnected the call while talking.,""
70011065633,70087692916,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 08:55:43 UTC,2023-07-29 08:55:44 UTC,Not interested,Not Interested,""
70011065717,70087722093,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 08:58:38 UTC,2023-07-29 08:58:38 UTC,Left message,Sent him message via whats app,""
70011065757,70087755284,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 08:59:59 UTC,2023-07-29 08:59:59 UTC,No response,No response on follow up calls,""
70011066207,70087796560,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 09:16:39 UTC,2023-07-29 09:16:39 UTC,,Replied that he is not looking for property presently,""
70011066221,70087838811,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 09:17:17 UTC,2023-07-29 09:17:17 UTC,No response,No response on follow up calls,""
70011066323,70087838814,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 09:20:21 UTC,2023-07-29 09:20:21 UTC,Not interested,"Explained on the basic details, replied that he will revert back if interested",""
70011066358,70087878047,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 09:21:34 UTC,2023-07-29 09:21:34 UTC,No response,No response on follow up calls,""
70011066424,70087918549,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 09:23:24 UTC,2023-07-29 09:23:24 UTC,No response,No response on follow up calls,""
70011066715,70087958822,Contact,Outgoing,,,,0,,true,70000110350,2023-07-29 09:32:48 UTC,2023-07-29 09:32:48 UTC,Left message,"Replied  that his budget is around Rs.1.5 cr. looking for property around Kilpauk, Egmore, Pursaiwakkam locations.",""
70011164513,70087755283,Contact,Outgoing,,,,0,,true,70000110350,2023-08-03 09:41:41 UTC,2023-08-03 09:41:41 UTC,Not interested,Not Interested,""
70011164587,70087918545,Contact,Outgoing,,,,0,,true,70000110350,2023-08-03 09:43:24 UTC,2023-08-03 09:43:24 UTC,No response,No response on follow  up calls,""
70011164699,70087958823,Contact,Outgoing,,,,0,,true,70000110350,2023-08-03 09:46:01 UTC,2023-08-03 09:46:01 UTC,Left message,Looking for property with budget less than 2cr. To revert back with Saligramam project details.,""
